node_id	score	valid	description
81285	0	0	\N
81286	0	0	\N
81287	0	0	\N
81288	0	0	\N
81289	0	0	\N
81290	0	0	\N
81291	0	0	\N
81292	0	0	\N
81293	0	0	\N
81294	0	0	\N
81295	0	0	\N
81296	0	0	\N
81297	0	0	\N
81298	0	0	\N
81299	0	0	\N
81300	0	0	\N
81301	0	0	\N
81302	0	0	\N
81303	0	0	\N
81304	0	0	\N
81305	0	0	\N
81306	0	0	\N
81307	0	0	\N
81308	0	0	\N
81309	0	0	\N
81310	0	0	\N
81311	0	0	\N
81312	0	0	\N
81313	0	0	\N
81314	0	0	\N
81315	0	0	\N
81316	0	0	\N
81317	0	0	\N
81318	0	0	\N
81319	0	0	\N
81320	0	0	\N
81321	0	0	\N
81322	0	0	\N
81323	0	0	\N
81324	0	0	\N
81325	0	0	\N
81326	0	0	\N
81327	0	0	\N
81328	0	0	\N
81329	0	0	\N
81330	0	0	\N
81331	0	0	\N
81332	0	0	\N
81333	0	0	\N
81334	0	0	\N
81335	0	0	\N
81336	0	0	\N
81337	0	0	\N
81338	0	0	\N
81339	0	0	\N
81340	0	0	\N
81341	0	0	\N
81342	0	0	\N
81343	0	0	\N
81344	0	0	\N
81345	0	0	\N
81346	0	0	\N
81347	0	0	\N
81348	0	0	\N
81349	0	0	\N
81350	0	0	\N
81351	0	0	\N
81352	0	0	\N
81353	0	0	\N
81354	0	0	\N
81355	0	0	\N
81356	0	0	\N
81357	0	0	\N
81358	0	0	\N
81359	0	0	\N
81360	0	0	\N
81361	0	0	\N
81362	0	0	\N
81363	0	0	\N
81364	0	0	\N
81365	0	0	\N
81366	0	0	\N
81367	0	0	\N
81368	0	0	\N
81369	0	0	\N
81370	0	0	\N
81371	0	0	\N
81372	0	0	\N
81373	0	0	\N
81374	0	0	\N
81375	0	0	\N
81376	0	0	\N
81377	0	0	\N
81378	0	0	\N
81379	0	0	\N
81380	0	0	\N
81381	0	0	\N
81382	0	0	\N
81383	0	0	\N
81384	0	0	\N
81385	0	0	\N
81386	0	0	\N
81387	0	0	\N
81388	0	0	\N
81389	0	0	\N
81390	0	0	\N
81391	0	0	\N
81392	0	0	\N
81393	0	0	\N
81394	0	0	\N
81395	0	0	\N
81396	0	0	\N
81397	0	0	\N
81398	0	0	\N
81399	0	0	\N
81400	0	0	\N
81401	0	0	\N
81402	0	0	\N
81403	0	0	\N
81404	0	0	\N
81405	0	0	\N
81406	0	0	\N
81407	0	0	\N
81408	0	0	\N
81409	0	0	\N
81410	0	0	\N
81411	0	0	\N
81412	0	0	\N
81413	0	0	\N
81414	0	0	\N
81415	0	0	\N
81416	0	0	\N
81417	0	0	\N
81418	0	0	\N
81419	0	0	\N
81420	0	0	\N
81421	0	0	\N
81422	0	0	\N
81423	0	0	\N
81424	0	0	\N
81425	0	0	\N
81426	0	0	\N
81427	0	0	\N
81428	0	0	\N
81429	0	0	\N
81430	0	0	\N
81431	0	0	\N
81432	0	0	\N
81433	0	0	\N
81434	0	0	\N
81435	0	0	\N
81436	0	0	\N
81437	0	0	\N
81438	0	0	\N
81439	0	0	\N
81440	0	0	\N
81441	0	0	\N
81442	0	0	\N
81443	0	0	\N
81444	0	0	\N
81445	0	0	\N
81446	0	0	\N
81447	0	0	\N
81448	0	0	\N
81449	0	0	\N
81450	0	0	\N
81451	0	0	\N
81452	0	0	\N
81453	0	0	\N
81454	0	0	\N
81455	0	0	\N
81456	0	0	\N
81457	0	0	\N
81458	0	0	\N
81459	0	0	\N
81460	0	0	\N
81461	0	0	\N
81462	0	0	\N
81463	0	0	\N
81464	0	0	\N
81465	0	0	\N
81466	0	0	\N
81467	0	0	\N
81468	0	0	\N
81469	0	0	\N
81470	0	0	\N
81471	0	0	\N
81472	0	0	\N
81473	0	0	\N
81474	0	0	\N
81475	0	0	\N
81476	0	0	\N
81477	0	0	\N
81478	0	0	\N
81479	0	0	\N
81480	0	0	\N
81481	0	0	\N
81482	0	0	\N
81483	0	0	\N
81484	0	0	\N
81485	0	0	\N
81486	0	0	\N
81487	0	0	\N
81488	0	0	\N
81489	0	0	\N
81490	0	0	\N
81491	0	0	\N
81492	0	0	\N
81493	0	0	\N
81494	0	0	\N
81495	0	0	\N
81496	0	0	\N
81497	0	0	\N
81498	0	0	\N
81499	0	0	\N
81500	0	0	\N
81501	0	0	\N
81502	0	0	\N
81503	0	0	\N
81504	0	0	\N
81505	0	0	\N
81506	0	0	\N
81507	0	0	\N
81508	0	0	\N
81509	0	0	\N
81510	0	0	\N
81511	0	0	\N
81512	0	0	\N
81513	0	0	\N
81514	0	0	\N
81515	0	0	\N
81516	0	0	\N
81517	0	0	\N
81518	0	0	\N
81519	0	0	\N
81520	0	0	\N
81521	0	0	\N
81522	0	0	\N
81523	0	0	\N
81524	0	0	\N
81525	0	0	\N
81526	0	0	\N
81527	0	0	\N
81528	0	0	\N
81529	0	0	\N
81530	0	0	\N
81531	0	0	\N
81532	0	0	\N
81533	0	0	\N
81534	0	0	\N
81535	0	0	\N
81536	0	0	\N
81537	0	0	\N
81538	0	0	\N
81539	0	0	\N
81540	0	0	\N
81541	0	0	\N
81542	0	0	\N
81543	0	0	\N
81544	0	0	\N
81545	0	0	\N
81546	0	0	\N
81547	0	0	\N
81548	0	0	\N
81549	0	0	\N
81550	0	0	\N
81551	0	0	\N
81552	0	0	\N
81553	0	0	\N
81554	0	0	\N
81555	0	0	\N
81556	0	0	\N
81557	0	0	\N
81558	0	0	\N
81559	0	0	\N
81560	0	0	\N
81561	0	0	\N
81562	0	0	\N
81563	0	0	\N
81564	0	0	\N
81565	0	0	\N
81566	0	0	\N
81567	0	0	\N
81568	0	0	\N
81569	0	0	\N
81570	0	0	\N
81571	0	0	\N
81572	0	0	\N
81573	0	0	\N
81574	0	0	\N
81575	0	0	\N
81576	0	0	\N
81577	0	0	\N
81578	0	0	\N
81579	0	0	\N
81580	0	0	\N
81581	0	0	\N
81582	0	0	\N
81583	0	0	\N
81584	0	0	\N
81585	0	0	\N
81586	0	0	\N
81587	0	0	\N
81588	0	0	\N
81589	0	0	\N
81590	0	0	\N
81591	0	0	\N
81592	0	0	\N
81593	0	0	\N
81594	0	0	\N
81595	0	0	\N
81596	0	0	\N
81597	0	0	\N
81598	0	0	\N
81599	0	0	\N
81600	0	0	\N
81601	0	0	\N
81602	0	0	\N
81603	0	0	\N
81604	0	0	\N
81605	0	0	\N
81606	0	0	\N
81607	0	0	\N
81608	0	0	\N
81609	0	0	\N
81610	0	0	\N
81611	0	0	\N
81612	0	0	\N
81613	0	0	\N
81614	0	0	\N
81615	0	0	\N
81616	0	0	\N
81617	0	0	\N
81618	0	0	\N
81619	0	0	\N
81620	0	0	\N
81621	0	0	\N
81622	0	0	\N
81623	0	0	\N
81624	0	0	\N
81625	0	0	\N
81626	0	0	\N
81627	0	0	\N
81628	0	0	\N
81629	0	0	\N
81630	0	0	\N
81631	0	0	\N
81632	0	0	\N
81633	0	0	\N
81634	0	0	\N
81635	0	0	\N
81636	0	0	\N
81637	0	0	\N
81638	0	0	\N
81639	0	0	\N
81640	0	0	\N
81641	0	0	\N
81642	0	0	\N
81643	0	0	\N
81644	0	0	\N
81645	0	0	\N
81646	0	0	\N
81647	0	0	\N
81648	0	0	\N
81649	0	0	\N
81650	0	0	\N
81651	0	0	\N
81652	0	0	\N
81653	0	0	\N
81654	0	0	\N
81655	0	0	\N
81656	0	0	\N
81657	0	0	\N
81658	0	0	\N
81659	0	0	\N
81660	0	0	\N
81661	0	0	\N
81662	0	0	\N
81663	0	0	\N
81664	0	0	\N
81665	0	0	\N
81666	0	0	\N
81667	0	0	\N
81668	0	0	\N
81669	0	0	\N
81670	0	0	\N
81671	0	0	\N
81672	0	0	\N
81673	0	0	\N
81674	0	0	\N
81675	0	0	\N
81676	0	0	\N
81677	0	0	\N
81678	0	0	\N
81679	0	0	\N
81680	0	0	\N
81681	0	0	\N
81682	0	0	\N
81683	0	0	\N
81684	0	0	\N
81685	0	0	\N
81686	0	0	\N
81687	0	0	\N
81688	0	0	\N
81689	0	0	\N
81690	0	0	\N
81691	0	0	\N
81692	0	0	\N
81693	0	0	\N
81694	0	0	\N
81695	0	0	\N
81696	0	0	\N
81697	0	0	\N
81698	0	0	\N
81699	0	0	\N
81700	0	0	\N
81701	0	0	\N
81702	0	0	\N
81703	0	0	\N
81704	0	0	\N
81705	0	0	\N
81706	0	0	\N
81707	0	0	\N
81708	0	0	\N
81709	0	0	\N
81710	0	0	\N
81711	0	0	\N
81712	0	0	\N
81713	0	0	\N
81714	0	0	\N
81715	0	0	\N
81716	0	0	\N
81717	0	0	\N
81718	0	0	\N
81719	0	0	\N
81720	0	0	\N
81721	0	0	\N
81722	0	0	\N
81723	0	0	\N
81724	0	0	\N
81725	0	0	\N
81726	0	0	\N
81727	0	0	\N
81728	0	0	\N
81729	0	0	\N
81730	0	0	\N
81731	0	0	\N
81732	0	0	\N
81733	0	0	\N
81734	0	0	\N
81735	0	0	\N
81736	0	0	\N
81737	0	0	\N
81738	0	0	\N
81739	0	0	\N
81740	0	0	\N
81741	0	0	\N
81742	0	0	\N
81743	0	0	\N
81744	0	0	\N
81745	0	0	\N
81746	0	0	\N
81747	0	0	\N
81748	0	0	\N
81749	0	0	\N
81750	0	0	\N
81751	0	0	\N
81752	0	0	\N
81753	0	0	\N
81754	0	0	\N
81755	0	0	\N
81756	0	0	\N
81757	0	0	\N
81758	0	0	\N
81759	0	0	\N
81760	0	0	\N
81761	0	0	\N
81762	0	0	\N
81763	0	0	\N
81764	0	0	\N
81765	0	0	\N
81766	0	0	\N
81767	0	0	\N
81768	0	0	\N
81769	0	0	\N
81770	0	0	\N
81771	0	0	\N
81772	0	0	\N
81773	0	0	\N
81774	0	0	\N
81775	0	0	\N
81776	0	0	\N
81777	0	0	\N
81778	0	0	\N
81779	0	0	\N
81780	0	0	\N
81781	0	0	\N
81782	0	0	\N
81783	0	0	\N
81784	0	0	\N
81785	0	0	\N
81786	0	0	\N
81787	0	0	\N
81788	0	0	\N
81789	0	0	\N
81790	0	0	\N
81791	0	0	\N
81792	0	0	\N
81793	0	0	\N
81794	0	0	\N
81795	0	0	\N
81796	0	0	\N
81797	0	0	\N
81798	0	0	\N
81799	0	0	\N
81800	0	0	\N
81801	0	0	\N
81802	0	0	\N
81803	0	0	\N
81804	0	0	\N
81805	0	0	\N
81806	0	0	\N
81807	0	0	\N
81808	0	0	\N
81809	0	0	\N
81810	0	0	\N
81811	0	0	\N
81812	0	0	\N
81813	0	0	\N
81814	0	0	\N
81815	0	0	\N
81816	0	0	\N
81817	0	0	\N
81818	0	0	\N
81819	0	0	\N
81820	0	0	\N
81821	0	0	\N
81822	0	0	\N
81823	0	0	\N
81824	0	0	\N
81825	0	0	\N
81826	0	0	\N
81827	0	0	\N
81828	0	0	\N
81829	0	0	\N
81830	0	0	\N
81831	0	0	\N
81832	0	0	\N
81833	0	0	\N
81834	0	0	\N
81835	0	0	\N
81836	0	0	\N
81837	0	0	\N
81838	0	0	\N
81839	0	0	\N
81840	0	0	\N
81841	0	0	\N
81842	0	0	\N
81843	0	0	\N
81844	0	0	\N
81845	0	0	\N
81846	0	0	\N
81847	0	0	\N
81848	0	0	\N
81849	0	0	\N
81850	0	0	\N
81851	0	0	\N
81852	0	0	\N
81853	0	0	\N
81854	0	0	\N
81855	0	0	\N
81856	0	0	\N
81857	0	0	\N
81858	0	0	\N
81859	0	0	\N
81860	0	0	\N
81861	0	0	\N
81862	0	0	\N
81863	0	0	\N
81864	0	0	\N
81865	0	0	\N
81866	0	0	\N
81867	0	0	\N
81868	0	0	\N
81869	0	0	\N
81870	0	0	\N
81871	0	0	\N
81872	0	0	\N
81873	0	0	\N
81874	0	0	\N
81875	0	0	\N
81876	0	0	\N
81877	0	0	\N
81878	0	0	\N
81879	0	0	\N
81880	0	0	\N
81881	0	0	\N
81882	0	0	\N
81883	0	0	\N
81884	0	0	\N
81885	0	0	\N
81886	0	0	\N
81887	0	0	\N
81888	0	0	\N
81889	0	0	\N
81890	0	0	\N
81891	0	0	\N
81892	0	0	\N
81893	0	0	\N
81894	0	0	\N
81895	0	0	\N
81896	0	0	\N
81897	0	0	\N
81898	0	0	\N
81899	0	0	\N
81900	0	0	\N
81901	0	0	\N
81902	0	0	\N
81903	0	0	\N
81904	0	0	\N
81905	0	0	\N
81906	0	0	\N
81907	0	0	\N
81908	0	0	\N
81909	0	0	\N
81910	0	0	\N
81911	0	0	\N
81912	0	0	\N
81913	0	0	\N
81914	0	0	\N
81915	0	0	\N
81916	0	0	\N
81917	0	0	\N
81918	0	0	\N
81919	0	0	\N
81920	0	0	\N
81921	0	0	\N
81922	0	0	\N
81923	0	0	\N
81924	0	0	\N
81925	0	0	\N
81926	0	0	\N
81927	0	0	\N
81928	0	0	\N
81929	0	0	\N
81930	0	0	\N
81931	0	0	\N
81932	0	0	\N
81933	0	0	\N
81934	0	0	\N
81935	0	0	\N
81936	0	0	\N
81937	0	0	\N
81938	0	0	\N
81939	0	0	\N
81940	0	0	\N
81941	0	0	\N
81942	0	0	\N
81943	0	0	\N
81944	0	0	\N
81945	0	0	\N
81946	0	0	\N
81947	0	0	\N
81948	0	0	\N
81949	0	0	\N
81950	0	0	\N
81951	0	0	\N
81952	0	0	\N
81953	0	0	\N
81954	0	0	\N
81955	0	0	\N
81956	0	0	\N
81957	0	0	\N
81958	0	0	\N
81959	0	0	\N
81960	0	0	\N
81961	0	0	\N
81962	0	0	\N
81963	0	0	\N
81964	0	0	\N
81965	0	0	\N
81966	0	0	\N
81967	0	0	\N
81968	0	0	\N
81969	0	0	\N
81970	0	0	\N
81971	0	0	\N
81972	0	0	\N
81973	0	0	\N
81974	0	0	\N
81975	0	0	\N
81976	0	0	\N
81977	0	0	\N
81978	0	0	\N
81979	0	0	\N
81980	0	0	\N
81981	0	0	\N
81982	0	0	\N
81983	0	0	\N
81984	0	0	\N
81985	0	0	\N
81986	0	0	\N
81987	0	0	\N
81988	0	0	\N
81989	0	0	\N
81990	0	0	\N
81991	0	0	\N
81992	0	0	\N
81993	0	0	\N
81994	0	0	\N
81995	0	0	\N
81996	0	0	\N
81997	0	0	\N
81998	0	0	\N
81999	0	0	\N
82000	0	0	\N
82001	0	0	\N
82002	0	0	\N
82003	0	0	\N
82004	0	0	\N
82005	0	0	\N
82006	0	0	\N
82007	0	0	\N
82008	0	0	\N
82009	0	0	\N
82010	0	0	\N
82011	0	0	\N
82012	0	0	\N
82013	0	0	\N
82014	0	0	\N
82015	0	0	\N
82016	0	0	\N
82017	0	0	\N
82018	0	0	\N
82019	0	0	\N
82020	0	0	\N
82021	0	0	\N
82022	0	0	\N
82023	0	0	\N
82024	0	0	\N
82025	0	0	\N
82026	0	0	\N
82027	0	0	\N
82028	0	0	\N
82029	0	0	\N
82030	0	0	\N
82031	0	0	\N
82032	0	0	\N
82033	0	0	\N
82034	0	0	\N
82035	0	0	\N
82036	0	0	\N
82037	0	0	\N
82038	0	0	\N
82039	0	0	\N
82040	0	0	\N
82041	0	0	\N
82042	0	0	\N
82043	0	0	\N
82044	0	0	\N
82045	0	0	\N
82046	0	0	\N
82047	0	0	\N
82048	0	0	\N
82049	0	0	\N
82050	0	0	\N
82051	0	0	\N
82052	0	0	\N
82053	0	0	\N
82054	0	0	\N
82055	0	0	\N
82056	0	0	\N
82057	0	0	\N
82058	0	0	\N
82059	0	0	\N
82060	0	0	\N
82061	0	0	\N
82062	0	0	\N
82063	0	0	\N
82064	0	0	\N
82065	0	0	\N
82066	0	0	\N
82067	0	0	\N
82068	0	0	\N
82069	0	0	\N
82070	0	0	\N
82071	0	0	\N
82072	0	0	\N
82073	0	0	\N
82074	0	0	\N
82075	0	0	\N
82076	0	0	\N
82077	0	0	\N
82078	0	0	\N
82079	0	0	\N
82080	0	0	\N
82081	0	0	\N
82082	0	0	\N
82083	0	0	\N
82084	0	0	\N
82085	0	0	\N
82086	0	0	\N
82087	0	0	\N
82088	0	0	\N
82089	0	0	\N
82090	0	0	\N
82091	0	0	\N
82092	0	0	\N
82093	0	0	\N
82094	0	0	\N
82095	0	0	\N
82096	0	0	\N
82097	0	0	\N
82098	0	0	\N
82099	0	0	\N
82100	0	0	\N
82101	0	0	\N
82102	0	0	\N
82103	0	0	\N
82104	0	0	\N
82105	0	0	\N
82106	0	0	\N
82107	0	0	\N
82108	0	0	\N
82109	0	0	\N
82110	0	0	\N
82111	0	0	\N
82112	0	0	\N
82113	0	0	\N
82114	0	0	\N
82115	0	0	\N
82116	0	0	\N
82117	0	0	\N
82118	0	0	\N
82119	0	0	\N
82120	0	0	\N
82121	0	0	\N
82122	0	0	\N
82123	0	0	\N
82124	0	0	\N
82125	0	0	\N
82126	0	0	\N
82127	0	0	\N
82128	0	0	\N
82129	0	0	\N
82130	0	0	\N
82131	0	0	\N
82132	0	0	\N
82133	0	0	\N
82134	0	0	\N
82135	0	0	\N
82136	0	0	\N
82137	0	0	\N
82138	0	0	\N
82139	0	0	\N
82140	0	0	\N
82141	0	0	\N
82142	0	0	\N
82143	0	0	\N
82144	0	0	\N
82145	0	0	\N
82146	0	0	\N
82147	0	0	\N
82148	0	0	\N
82149	0	0	\N
82150	0	0	\N
82151	0	0	\N
82152	0	0	\N
82153	0	0	\N
82154	0	0	\N
82155	0	0	\N
82156	0	0	\N
82157	0	0	\N
82158	0	0	\N
82159	0	0	\N
82160	0	0	\N
82161	0	0	\N
82162	0	0	\N
82163	0	0	\N
82164	0	0	\N
82165	0	0	\N
82166	0	0	\N
82167	0	0	\N
82168	0	0	\N
82169	0	0	\N
82170	0	0	\N
82171	0	0	\N
82172	0	0	\N
82173	0	0	\N
82174	0	0	\N
82175	0	0	\N
82176	0	0	\N
82177	0	0	\N
82178	0	0	\N
82179	0	0	\N
82180	0	0	\N
82181	0	0	\N
82182	0	0	\N
82183	0	0	\N
82184	0	0	\N
82185	0	0	\N
82186	0	0	\N
82187	0	0	\N
82188	0	0	\N
82189	0	0	\N
82190	0	0	\N
82191	0	0	\N
82192	0	0	\N
82193	0	0	\N
82194	0	0	\N
82195	0	0	\N
82196	0	0	\N
82197	0	0	\N
82198	0	0	\N
82199	0	0	\N
82200	0	0	\N
82201	0	0	\N
82202	0	0	\N
82203	0	0	\N
82204	0	0	\N
82205	0	0	\N
82206	0	0	\N
82207	0	0	\N
82208	0	0	\N
82209	0	0	\N
82210	0	0	\N
82211	0	0	\N
82212	0	0	\N
82213	0	0	\N
82214	0	0	\N
82215	0	0	\N
82216	0	0	\N
82217	0	0	\N
82218	0	0	\N
82219	0	0	\N
82220	0	0	\N
82221	0	0	\N
82222	0	0	\N
82223	0	0	\N
82224	0	0	\N
82225	0	0	\N
82226	0	0	\N
82227	0	0	\N
82228	0	0	\N
82229	0	0	\N
82230	0	0	\N
82231	0	0	\N
82232	0	0	\N
82233	0	0	\N
82234	0	0	\N
82235	0	0	\N
82236	0	0	\N
82237	0	0	\N
82238	0	0	\N
82239	0	0	\N
82240	0	0	\N
82241	0	0	\N
82242	0	0	\N
82243	0	0	\N
82244	0	0	\N
82245	0	0	\N
82246	0	0	\N
82247	0	0	\N
82248	0	0	\N
82249	0	0	\N
82250	0	0	\N
82251	0	0	\N
82252	0	0	\N
82253	0	0	\N
82254	0	0	\N
82255	0	0	\N
82256	0	0	\N
82257	0	0	\N
82258	0	0	\N
82259	0	0	\N
82260	0	0	\N
82261	0	0	\N
82262	0	0	\N
82263	0	0	\N
82264	0	0	\N
82265	0	0	\N
82266	0	0	\N
82267	0	0	\N
82268	0	0	\N
82269	0	0	\N
82270	0	0	\N
82271	0	0	\N
82272	0	0	\N
82273	0	0	\N
82274	0	0	\N
82275	0	0	\N
82276	0	0	\N
82277	0	0	\N
82278	0	0	\N
82279	0	0	\N
82280	0	0	\N
82281	0	0	\N
82282	0	0	\N
82283	0	0	\N
82284	0	0	\N
82285	0	0	\N
82286	0	0	\N
82287	0	0	\N
82288	0	0	\N
82289	0	0	\N
82290	0	0	\N
82291	0	0	\N
82292	0	0	\N
82293	0	0	\N
82294	0	0	\N
82295	0	0	\N
82296	0	0	\N
82297	0	0	\N
82298	0	0	\N
82299	0	0	\N
82300	0	0	\N
82301	0	0	\N
82302	0	0	\N
82303	0	0	\N
82304	0	0	\N
82305	0	0	\N
82306	0	0	\N
82307	0	0	\N
82308	0	0	\N
82309	0	0	\N
82310	0	0	\N
82311	0	0	\N
82312	0	0	\N
82313	0	0	\N
82314	0	0	\N
82315	0	0	\N
82316	0	0	\N
82317	0	0	\N
82318	0	0	\N
82319	0	0	\N
82320	0	0	\N
82321	0	0	\N
82322	0	0	\N
82323	0	0	\N
82324	0	0	\N
82325	0	0	\N
82326	0	0	\N
82327	0	0	\N
82328	0	0	\N
82329	0	0	\N
82330	0	0	\N
82331	0	0	\N
82332	0	0	\N
82333	0	0	\N
82334	0	0	\N
82335	0	0	\N
82336	0	0	\N
82337	0	0	\N
82338	0	0	\N
82339	0	0	\N
82340	0	0	\N
82341	0	0	\N
82342	0	0	\N
82343	0	0	\N
82344	0	0	\N
82345	0	0	\N
82346	0	0	\N
82347	0	0	\N
82348	0	0	\N
82349	0	0	\N
82350	0	0	\N
82351	0	0	\N
82352	0	0	\N
82353	0	0	\N
82354	0	0	\N
82355	0	0	\N
82356	0	0	\N
82357	0	0	\N
82358	0	0	\N
82359	0	0	\N
82360	0	0	\N
82361	0	0	\N
82362	0	0	\N
82363	0	0	\N
82364	0	0	\N
82365	0	0	\N
82366	0	0	\N
82367	0	0	\N
82368	0	0	\N
82369	0	0	\N
82370	0	0	\N
82371	0	0	\N
82372	0	0	\N
82373	0	0	\N
82374	0	0	\N
82375	0	0	\N
82376	0	0	\N
82377	0	0	\N
82378	0	0	\N
82379	0	0	\N
82380	0	0	\N
82381	0	0	\N
82382	0	0	\N
82383	0	0	\N
82384	0	0	\N
82385	0	0	\N
82386	0	0	\N
82387	0	0	\N
82388	0	0	\N
82389	0	0	\N
82390	0	0	\N
82391	0	0	\N
82392	0	0	\N
82393	0	0	\N
82394	0	0	\N
82395	0	0	\N
82396	0	0	\N
82397	0	0	\N
82398	0	0	\N
82399	0	0	\N
82400	0	0	\N
82401	0	0	\N
82402	0	0	\N
82403	0	0	\N
82404	0	0	\N
82405	0	0	\N
82406	0	0	\N
82407	0	0	\N
82408	0	0	\N
82409	0	0	\N
82410	0	0	\N
82411	0	0	\N
82412	0	0	\N
82413	0	0	\N
82414	0	0	\N
82415	0	0	\N
82416	0	0	\N
82417	0	0	\N
82418	0	0	\N
82419	0	0	\N
82420	0	0	\N
82421	0	0	\N
82422	0	0	\N
82423	0	0	\N
82424	0	0	\N
82425	0	0	\N
82426	0	0	\N
82427	0	0	\N
82428	0	0	\N
82429	0	0	\N
82430	0	0	\N
82431	0	0	\N
82432	0	0	\N
82433	0	0	\N
82434	0	0	\N
82435	0	0	\N
82436	0	0	\N
82437	0	0	\N
82438	0	0	\N
82439	0	0	\N
82440	0	0	\N
82441	0	0	\N
82442	0	0	\N
82443	0	0	\N
82444	0	0	\N
82445	0	0	\N
82446	0	0	\N
82447	0	0	\N
82448	0	0	\N
82449	0	0	\N
82450	0	0	\N
82451	0	0	\N
82452	0	0	\N
82453	0	0	\N
82454	0	0	\N
82455	0	0	\N
82456	0	0	\N
82457	0	0	\N
82458	0	0	\N
82459	0	0	\N
82460	0	0	\N
82461	0	0	\N
82462	0	0	\N
82463	0	0	\N
82464	0	0	\N
82465	0	0	\N
82466	0	0	\N
82467	0	0	\N
82468	0	0	\N
82469	0	0	\N
82470	0	0	\N
82471	0	0	\N
82472	0	0	\N
82473	0	0	\N
82474	0	0	\N
82475	0	0	\N
82476	0	0	\N
82477	0	0	\N
82478	0	0	\N
82479	0	0	\N
82480	0	0	\N
82481	0	0	\N
82482	0	0	\N
82483	0	0	\N
82484	0	0	\N
82485	0	0	\N
82486	0	0	\N
82487	0	0	\N
82488	0	0	\N
82489	0	0	\N
82490	0	0	\N
82491	0	0	\N
82492	0	0	\N
82493	0	0	\N
82494	0	0	\N
82495	0	0	\N
82496	0	0	\N
82497	0	0	\N
82498	0	0	\N
82499	0	0	\N
82500	0	0	\N
82501	0	0	\N
82502	0	0	\N
82503	0	0	\N
82504	0	0	\N
82505	0	0	\N
82506	0	0	\N
82507	0	0	\N
82508	0	0	\N
82509	0	0	\N
82510	0	0	\N
82511	0	0	\N
82512	0	0	\N
82513	0	0	\N
82514	0	0	\N
82515	0	0	\N
82516	0	0	\N
82517	0	0	\N
82518	0	0	\N
82519	0	0	\N
82520	0	0	\N
82521	0	0	\N
82522	0	0	\N
82523	0	0	\N
82524	0	0	\N
82525	0	0	\N
82526	0	0	\N
82527	0	0	\N
82528	0	0	\N
82529	0	0	\N
82530	0	0	\N
82531	0	0	\N
82532	0	0	\N
82533	0	0	\N
82534	0	0	\N
82535	0	0	\N
82536	0	0	\N
82537	0	0	\N
82538	0	0	\N
82539	0	0	\N
82540	0	0	\N
82541	0	0	\N
82542	0	0	\N
82543	0	0	\N
82544	0	0	\N
82545	0	0	\N
82546	0	0	\N
82547	0	0	\N
82548	0	0	\N
82549	0	0	\N
82550	0	0	\N
82551	0	0	\N
82552	0	0	\N
82553	0	0	\N
82554	0	0	\N
82555	0	0	\N
82556	0	0	\N
82557	0	0	\N
82558	0	0	\N
82559	0	0	\N
82560	0	0	\N
82561	0	0	\N
82562	0	0	\N
82563	0	0	\N
82564	0	0	\N
82565	0	0	\N
82566	0	0	\N
82567	0	0	\N
82568	0	0	\N
82569	0	0	\N
82570	0	0	\N
82571	0	0	\N
82572	0	0	\N
82573	0	0	\N
82574	0	0	\N
82575	0	0	\N
82576	0	0	\N
82577	0	0	\N
82578	0	0	\N
82579	0	0	\N
82580	0	0	\N
82581	0	0	\N
82582	0	0	\N
82583	0	0	\N
82584	0	0	\N
82585	0	0	\N
82586	0	0	\N
82587	0	0	\N
82588	0	0	\N
82589	0	0	\N
82590	0	0	\N
82591	0	0	\N
82592	0	0	\N
82593	0	0	\N
82594	0	0	\N
82595	0	0	\N
82596	0	0	\N
82597	0	0	\N
82598	0	0	\N
82599	0	0	\N
82600	0	0	\N
82601	0	0	\N
82602	0	0	\N
82603	0	0	\N
82604	0	0	\N
82605	0	0	\N
82606	0	0	\N
82607	0	0	\N
82608	0	0	\N
82609	0	0	\N
82610	0	0	\N
82611	0	0	\N
82612	0	0	\N
82613	0	0	\N
82614	0	0	\N
82615	0	0	\N
82616	0	0	\N
82617	0	0	\N
82618	0	0	\N
82619	0	0	\N
82620	0	0	\N
82621	0	0	\N
82622	0	0	\N
82623	0	0	\N
82624	0	0	\N
82625	0	0	\N
82626	0	0	\N
82627	0	0	\N
82628	0	0	\N
82629	0	0	\N
82630	0	0	\N
82631	0	0	\N
82632	0	0	\N
82633	0	0	\N
82634	0	0	\N
82635	0	0	\N
82636	0	0	\N
82637	0	0	\N
82638	0	0	\N
82639	0	0	\N
82640	0	0	\N
82641	0	0	\N
82642	0	0	\N
82643	0	0	\N
82644	0	0	\N
82645	0	0	\N
82646	0	0	\N
82647	0	0	\N
82648	0	0	\N
82649	0	0	\N
82650	0	0	\N
82651	0	0	\N
82652	0	0	\N
82653	0	0	\N
82654	0	0	\N
82655	0	0	\N
82656	0	0	\N
82657	0	0	\N
82658	0	0	\N
82659	0	0	\N
82660	0	0	\N
82661	0	0	\N
82662	0	0	\N
82663	0	0	\N
82664	0	0	\N
82665	0	0	\N
82666	0	0	\N
82667	0	0	\N
82668	0	0	\N
82669	0	0	\N
82670	0	0	\N
82671	0	0	\N
82672	0	0	\N
82673	0	0	\N
82674	0	0	\N
82675	0	0	\N
82676	0	0	\N
82677	0	0	\N
82678	0	0	\N
82679	0	0	\N
82680	0	0	\N
82681	0	0	\N
82682	0	0	\N
